,Unnamed: 0,acc,bool_hebbian,phi,theta
14746,,0.4967,1,5,0.5399999999999998
14747,,0.609,1,5,0.5399999999999998
14748,,0.8553,1,5,0.5399999999999998
14749,,0.6445,1,5,0.5399999999999998
14750,,0.571,1,5,0.5399999999999998
14751,,0.5962,1,5,0.5399999999999998
14752,,0.4694,1,5,0.5399999999999998
14753,,0.8993,1,5,0.5399999999999998
14754,,0.8807,1,5,0.5399999999999998
14755,,0.5008,1,5,0.5399999999999998
14756,,0.8366,1,5,0.5399999999999998
14757,,0.7858,1,5,0.5399999999999998
14758,,0.8648,1,5,0.5399999999999998
14759,,0.932,1,5,0.5399999999999998
14760,,0.5557,1,5,0.5399999999999998
14761,,0.6611,1,5,0.5399999999999998
14762,,0.7733,1,5,0.5399999999999998
14763,,0.5463,1,5,0.5399999999999998
14764,,0.8465,1,5,0.5399999999999998
14765,,0.6839,1,5,0.5399999999999998
14766,,0.7716,1,5,0.5399999999999998
14767,,0.6845,1,5,0.5399999999999998
14768,,0.7764,1,5,0.5399999999999998
14769,,0.6997,1,5,0.5399999999999998
14770,,0.8514,1,5,0.5399999999999998
14771,,0.6851,1,5,0.5399999999999998
14772,,0.9221,1,5,0.5399999999999998
14773,,0.745,1,5,0.5399999999999998
14774,,0.745,1,5,0.5399999999999998
14775,,0.7534,1,5,0.5399999999999998
14776,,0.6437,1,5,0.5399999999999998
14777,,0.7607,1,5,0.5399999999999998
14778,,0.9408,1,5,0.5399999999999998
14779,,0.7691,1,5,0.5399999999999998
14780,,0.6771,1,5,0.5399999999999998
14781,,0.8167,1,5,0.5399999999999998
14782,,0.6158,1,5,0.5399999999999998
14783,,0.6658,1,5,0.5399999999999998
14784,,0.8662,1,5,0.5399999999999998
14785,,0.5699,1,5,0.5399999999999998
14786,,0.8425,1,5,0.5399999999999998
14787,,0.8839,1,5,0.5399999999999998
14788,,0.8736,1,5,0.5399999999999998
14789,,0.6693,1,5,0.5399999999999998
14790,,0.556,1,5,0.5399999999999998
14791,,0.9385,1,5,0.5399999999999998
14792,,0.846,1,5,0.5399999999999998
14793,,0.6307,1,5,0.5399999999999998
14794,,0.707,1,5,0.5399999999999998
14795,,0.8537,1,5,0.5399999999999998
14796,,0.6672,1,5,0.5399999999999998
14797,,0.6503,1,5,0.5399999999999998
14798,,0.9245,1,5,0.5399999999999998
14799,,0.7719,1,5,0.5399999999999998
14800,,0.9325,0,5,0.5499999999999998
14801,,0.4897,0,5,0.5499999999999998
14802,,0.7576,0,5,0.5499999999999998
14803,,0.5759,0,5,0.5499999999999998
14804,,0.6693,0,5,0.5499999999999998
14805,,0.6525,0,5,0.5499999999999998
14806,,0.8408,0,5,0.5499999999999998
14807,,0.7399,0,5,0.5499999999999998
14808,,0.8093,0,5,0.5499999999999998
14809,,0.9309,0,5,0.5499999999999998
14810,,0.6592,0,5,0.5499999999999998
14811,,0.8397,0,5,0.5499999999999998
14812,,0.5496,0,5,0.5499999999999998
14813,,0.8287,0,5,0.5499999999999998
14814,,0.658,0,5,0.5499999999999998
14815,,0.7681,0,5,0.5499999999999998
14816,,0.8488,0,5,0.5499999999999998
14817,,0.7584,0,5,0.5499999999999998
14818,,0.7541,0,5,0.5499999999999998
14819,,0.8639,0,5,0.5499999999999998
14820,,0.6199,0,5,0.5499999999999998
14821,,0.7269,0,5,0.5499999999999998
14822,,0.5744,0,5,0.5499999999999998
14823,,0.4601,0,5,0.5499999999999998
14824,,0.6527,0,5,0.5499999999999998
14825,,0.8142,0,5,0.5499999999999998
14826,,0.6649,0,5,0.5499999999999998
14827,,0.8616,0,5,0.5499999999999998
14828,,0.7502,0,5,0.5499999999999998
14829,,0.8385,0,5,0.5499999999999998
14830,,0.7604,0,5,0.5499999999999998
14831,,0.84,0,5,0.5499999999999998
14832,,0.7243,0,5,0.5499999999999998
14833,,0.3959,0,5,0.5499999999999998
14834,,0.6432,0,5,0.5499999999999998
14835,,0.7516,0,5,0.5499999999999998
14836,,0.6375,0,5,0.5499999999999998
14837,,0.4828,0,5,0.5499999999999998
14838,,0.5618,0,5,0.5499999999999998
14839,,0.7512,0,5,0.5499999999999998
14840,,0.77,0,5,0.5499999999999998
14841,,0.5514,0,5,0.5499999999999998
14842,,0.8414,0,5,0.5499999999999998
14843,,0.6826,0,5,0.5499999999999998
14844,,0.8399,0,5,0.5499999999999998
14845,,0.4993,0,5,0.5499999999999998
14846,,0.7576,0,5,0.5499999999999998
14847,,0.7623,0,5,0.5499999999999998
14848,,0.8374,0,5,0.5499999999999998
14849,,0.7592,0,5,0.5499999999999998
14850,,0.7404,0,5,0.5499999999999998
14851,,0.6842,0,5,0.5499999999999998
14852,,0.9236,0,5,0.5499999999999998
14853,,0.5456,0,5,0.5499999999999998
14854,,0.8488,0,5,0.5499999999999998
14855,,0.7435,0,5,0.5499999999999998
14856,,0.749,0,5,0.5499999999999998
14857,,0.8426,0,5,0.5499999999999998
14858,,0.742,0,5,0.5499999999999998
14859,,0.7484,0,5,0.5499999999999998
14860,,0.7567,0,5,0.5499999999999998
14861,,0.6633,0,5,0.5499999999999998
14862,,0.7405,0,5,0.5499999999999998
14863,,0.8306,0,5,0.5499999999999998
14864,,0.6567,0,5,0.5499999999999998
14865,,0.4858,0,5,0.5499999999999998
14866,,0.7402,0,5,0.5499999999999998
14867,,0.6503,0,5,0.5499999999999998
14868,,0.7708,0,5,0.5499999999999998
14869,,0.7404,0,5,0.5499999999999998
14870,,0.6675,0,5,0.5499999999999998
14871,,0.6616,0,5,0.5499999999999998
14872,,0.6608,0,5,0.5499999999999998
14873,,0.8282,0,5,0.5499999999999998
14874,,0.849,0,5,0.5499999999999998
14875,,0.8484,0,5,0.5499999999999998
14876,,0.5788,0,5,0.5499999999999998
14877,,0.8424,0,5,0.5499999999999998
14878,,0.8281,0,5,0.5499999999999998
14879,,0.7232,0,5,0.5499999999999998
14880,,0.6627,0,5,0.5499999999999998
14881,,0.6608,0,5,0.5499999999999998
14882,,0.3866,0,5,0.5499999999999998
14883,,0.7342,0,5,0.5499999999999998
14884,,0.651,0,5,0.5499999999999998
14885,,0.5634,0,5,0.5499999999999998
14886,,0.56,0,5,0.5499999999999998
14887,,0.8426,0,5,0.5499999999999998
14888,,0.6468,0,5,0.5499999999999998
14889,,0.4787,0,5,0.5499999999999998
14890,,0.6418,0,5,0.5499999999999998
14891,,0.6848,0,5,0.5499999999999998
14892,,0.9289,0,5,0.5499999999999998
14893,,0.7529,0,5,0.5499999999999998
14894,,0.5842,0,5,0.5499999999999998
14895,,0.5526,0,5,0.5499999999999998
14896,,0.6649,0,5,0.5499999999999998
14897,,0.8549,0,5,0.5499999999999998
14898,,0.6494,0,5,0.5499999999999998
14899,,0.5669,0,5,0.5499999999999998
14900,,0.7902,1,5,0.5499999999999998
14901,,0.5694,1,5,0.5499999999999998
14902,,0.6911,1,5,0.5499999999999998
14903,,0.6685,1,5,0.5499999999999998
14904,,0.7216,1,5,0.5499999999999998
14905,,0.7411,1,5,0.5499999999999998
14906,,0.5162,1,5,0.5499999999999998
14907,,0.752,1,5,0.5499999999999998
14908,,0.6899,1,5,0.5499999999999998
14909,,0.7609,1,5,0.5499999999999998
14910,,0.7381,1,5,0.5499999999999998
14911,,0.8548,1,5,0.5499999999999998
14912,,0.7721,1,5,0.5499999999999998
14913,,0.9334,1,5,0.5499999999999998
14914,,0.8481,1,5,0.5499999999999998
14915,,0.7525,1,5,0.5499999999999998
14916,,0.7492,1,5,0.5499999999999998
14917,,0.5957,1,5,0.5499999999999998
14918,,0.6885,1,5,0.5499999999999998
14919,,0.7543,1,5,0.5499999999999998
14920,,0.7145,1,5,0.5499999999999998
14921,,0.7807,1,5,0.5499999999999998
14922,,0.7655,1,5,0.5499999999999998
14923,,0.8535,1,5,0.5499999999999998
14924,,0.6675,1,5,0.5499999999999998
14925,,0.9333,1,5,0.5499999999999998
14926,,0.7603,1,5,0.5499999999999998
14927,,0.3807,1,5,0.5499999999999998
14928,,0.7048,1,5,0.5499999999999998
14929,,0.9316,1,5,0.5499999999999998
14930,,0.9316,1,5,0.5499999999999998
14931,,0.6215,1,5,0.5499999999999998
14932,,0.8515,1,5,0.5499999999999998
14933,,0.755,1,5,0.5499999999999998
14934,,0.6603,1,5,0.5499999999999998
14935,,0.6135,1,5,0.5499999999999998
14936,,0.5954,1,5,0.5499999999999998
14937,,0.7469,1,5,0.5499999999999998
14938,,0.8456,1,5,0.5499999999999998
14939,,0.6864,1,5,0.5499999999999998
14940,,0.7557,1,5,0.5499999999999998
14941,,0.7939,1,5,0.5499999999999998
14942,,0.7454,1,5,0.5499999999999998
14943,,0.7973,1,5,0.5499999999999998
14944,,0.7973,1,5,0.5499999999999998
14945,,0.6886,1,5,0.5499999999999998
14946,,0.7523,1,5,0.5499999999999998
14947,,0.5944,1,5,0.5499999999999998
14948,,0.58,1,5,0.5499999999999998
14949,,0.7421,1,5,0.5499999999999998
14950,,0.4775,1,5,0.5499999999999998
14951,,0.8683,1,5,0.5499999999999998
14952,,0.7801,1,5,0.5499999999999998
14953,,0.9384,1,5,0.5499999999999998
14954,,0.6699,1,5,0.5499999999999998
14955,,0.9411,1,5,0.5499999999999998
14956,,0.4485,1,5,0.5499999999999998
14957,,0.7165,1,5,0.5499999999999998
14958,,0.7517,1,5,0.5499999999999998
14959,,0.9288,1,5,0.5499999999999998
14960,,0.6594,1,5,0.5499999999999998
14961,,0.7577,1,5,0.5499999999999998
14962,,0.8272,1,5,0.5499999999999998
14963,,0.8549,1,5,0.5499999999999998
14964,,0.5331,1,5,0.5499999999999998
14965,,0.8275,1,5,0.5499999999999998
14966,,0.766,1,5,0.5499999999999998
14967,,0.8597,1,5,0.5499999999999998
14968,,0.5941,1,5,0.5499999999999998
14969,,0.6072,1,5,0.5499999999999998
14970,,0.6036,1,5,0.5499999999999998
14971,,0.6144,1,5,0.5499999999999998
14972,,0.9391,1,5,0.5499999999999998
14973,,0.849,1,5,0.5499999999999998
14974,,0.6522,1,5,0.5499999999999998
14975,,0.8105,1,5,0.5499999999999998
14976,,0.6748,1,5,0.5499999999999998
14977,,0.7602,1,5,0.5499999999999998
14978,,0.5403,1,5,0.5499999999999998
14979,,0.4305,1,5,0.5499999999999998
14980,,0.6489,1,5,0.5499999999999998
14981,,0.6349,1,5,0.5499999999999998
14982,,0.6962,1,5,0.5499999999999998
14983,,0.7138,1,5,0.5499999999999998
14984,,0.6864,1,5,0.5499999999999998
14985,,0.7513,1,5,0.5499999999999998
14986,,0.7874,1,5,0.5499999999999998
14987,,0.8517,1,5,0.5499999999999998
14988,,0.7609,1,5,0.5499999999999998
14989,,0.6336,1,5,0.5499999999999998
14990,,0.5537,1,5,0.5499999999999998
14991,,0.7093,1,5,0.5499999999999998
14992,,0.8453,1,5,0.5499999999999998
14993,,0.6254,1,5,0.5499999999999998
14994,,0.7507,1,5,0.5499999999999998
14995,,0.7061,1,5,0.5499999999999998
14996,,0.7743,1,5,0.5499999999999998
14997,,0.8516,1,5,0.5499999999999998
14998,,0.7289,1,5,0.5499999999999998
14999,,0.8492,1,5,0.5499999999999998
15000,,0.5634,0,5,0.5599999999999997
15001,,0.4621,0,5,0.5599999999999997
15002,,0.8495,0,5,0.5599999999999997
15003,,0.5652,0,5,0.5599999999999997
15004,,0.9344,0,5,0.5599999999999997
15005,,0.8526,0,5,0.5599999999999997
15006,,0.9278,0,5,0.5599999999999997
15007,,0.6519,0,5,0.5599999999999997
15008,,0.6441,0,5,0.5599999999999997
15009,,0.866,0,5,0.5599999999999997
15010,,0.7594,0,5,0.5599999999999997
15011,,0.6471,0,5,0.5599999999999997
15012,,0.645,0,5,0.5599999999999997
15013,,0.8309,0,5,0.5599999999999997
15014,,0.6872,0,5,0.5599999999999997
15015,,0.7634,0,5,0.5599999999999997
15016,,0.9293,0,5,0.5599999999999997
15017,,0.8519,0,5,0.5599999999999997
15018,,0.5669,0,5,0.5599999999999997
15019,,0.5762,0,5,0.5599999999999997
15020,,0.7492,0,5,0.5599999999999997
15021,,0.9228,0,5,0.5599999999999997
15022,,0.5811,0,5,0.5599999999999997
15023,,0.8417,0,5,0.5599999999999997
15024,,0.7415,0,5,0.5599999999999997
15025,,0.5728,0,5,0.5599999999999997
15026,,0.8592,0,5,0.5599999999999997
15027,,0.6464,0,5,0.5599999999999997
15028,,0.7584,0,5,0.5599999999999997
15029,,0.8473,0,5,0.5599999999999997
15030,,0.8482,0,5,0.5599999999999997
15031,,0.9373,0,5,0.5599999999999997
15032,,0.7611,0,5,0.5599999999999997
15033,,0.8464,0,5,0.5599999999999997
15034,,0.681,0,5,0.5599999999999997
15035,,0.6557,0,5,0.5599999999999997
15036,,0.6775,0,5,0.5599999999999997
15037,,0.5702,0,5,0.5599999999999997
15038,,0.5697,0,5,0.5599999999999997
15039,,0.6578,0,5,0.5599999999999997
15040,,0.7582,0,5,0.5599999999999997
15041,,0.7508,0,5,0.5599999999999997
15042,,0.6489,0,5,0.5599999999999997
15043,,0.6688,0,5,0.5599999999999997
15044,,0.8528,0,5,0.5599999999999997
15045,,0.8186,0,5,0.5599999999999997
15046,,0.8247,0,5,0.5599999999999997
15047,,0.7569,0,5,0.5599999999999997
15048,,0.7539,0,5,0.5599999999999997
15049,,0.9344,0,5,0.5599999999999997
15050,,0.6756,0,5,0.5599999999999997
15051,,0.5729,0,5,0.5599999999999997
15052,,0.6566,0,5,0.5599999999999997
15053,,0.4755,0,5,0.5599999999999997
15054,,0.7408,0,5,0.5599999999999997
15055,,0.841,0,5,0.5599999999999997
15056,,0.7732,0,5,0.5599999999999997
15057,,0.7562,0,5,0.5599999999999997
15058,,0.7359,0,5,0.5599999999999997
15059,,0.7693,0,5,0.5599999999999997
15060,,0.7671,0,5,0.5599999999999997
15061,,0.7429,0,5,0.5599999999999997
15062,,0.7729,0,5,0.5599999999999997
15063,,0.7967,0,5,0.5599999999999997
15064,,0.672,0,5,0.5599999999999997
15065,,0.5518,0,5,0.5599999999999997
15066,,0.5429,0,5,0.5599999999999997
15067,,0.7401,0,5,0.5599999999999997
15068,,0.6754,0,5,0.5599999999999997
15069,,0.8461,0,5,0.5599999999999997
15070,,0.6393,0,5,0.5599999999999997
15071,,0.8413,0,5,0.5599999999999997
15072,,0.8185,0,5,0.5599999999999997
15073,,0.6716,0,5,0.5599999999999997
15074,,0.7288,0,5,0.5599999999999997
15075,,0.7317,0,5,0.5599999999999997
15076,,0.8259,0,5,0.5599999999999997
15077,,0.4761,0,5,0.5599999999999997
15078,,0.6481,0,5,0.5599999999999997
15079,,0.6677,0,5,0.5599999999999997
15080,,0.6379,0,5,0.5599999999999997
15081,,0.4571,0,5,0.5599999999999997
15082,,0.7348,0,5,0.5599999999999997
15083,,0.851,0,5,0.5599999999999997
15084,,0.8556,0,5,0.5599999999999997
15085,,0.5479,0,5,0.5599999999999997
15086,,0.8441,0,5,0.5599999999999997
15087,,0.7346,0,5,0.5599999999999997
15088,,0.7351,0,5,0.5599999999999997
15089,,0.5703,0,5,0.5599999999999997
15090,,0.7639,0,5,0.5599999999999997
15091,,0.6825,0,5,0.5599999999999997
15092,,0.6615,0,5,0.5599999999999997
15093,,0.5412,0,5,0.5599999999999997
15094,,0.4599,0,5,0.5599999999999997
15095,,0.6635,0,5,0.5599999999999997
15096,,0.6534,0,5,0.5599999999999997
15097,,0.6701,0,5,0.5599999999999997
15098,,0.7599,0,5,0.5599999999999997
15099,,0.7673,0,5,0.5599999999999997
15100,,0.7684,1,5,0.5599999999999997
15101,,0.687,1,5,0.5599999999999997
15102,,0.5427,1,5,0.5599999999999997
15103,,0.8578,1,5,0.5599999999999997
15104,,0.6112,1,5,0.5599999999999997
15105,,0.7905,1,5,0.5599999999999997
15106,,0.5291,1,5,0.5599999999999997
15107,,0.7314,1,5,0.5599999999999997
15108,,0.7604,1,5,0.5599999999999997
15109,,0.9369,1,5,0.5599999999999997
15110,,0.7052,1,5,0.5599999999999997
15111,,0.8243,1,5,0.5599999999999997
15112,,0.6958,1,5,0.5599999999999997
15113,,0.8354,1,5,0.5599999999999997
15114,,0.8449,1,5,0.5599999999999997
15115,,0.8469,1,5,0.5599999999999997
15116,,0.7173,1,5,0.5599999999999997
15117,,0.631,1,5,0.5599999999999997
15118,,0.655,1,5,0.5599999999999997
15119,,0.7905,1,5,0.5599999999999997
15120,,0.8294,1,5,0.5599999999999997
15121,,0.7364,1,5,0.5599999999999997
15122,,0.7673,1,5,0.5599999999999997
15123,,0.8167,1,5,0.5599999999999997
15124,,0.7742,1,5,0.5599999999999997
15125,,0.7318,1,5,0.5599999999999997
15126,,0.9378,1,5,0.5599999999999997
15127,,0.6735,1,5,0.5599999999999997
15128,,0.6943,1,5,0.5599999999999997
15129,,0.8696,1,5,0.5599999999999997
15130,,0.7894,1,5,0.5599999999999997
15131,,0.939,1,5,0.5599999999999997
15132,,0.8437,1,5,0.5599999999999997
15133,,0.8457,1,5,0.5599999999999997
15134,,0.6588,1,5,0.5599999999999997
15135,,0.7073,1,5,0.5599999999999997
15136,,0.8478,1,5,0.5599999999999997
15137,,0.587,1,5,0.5599999999999997
15138,,0.5644,1,5,0.5599999999999997
15139,,0.7518,1,5,0.5599999999999997
15140,,0.8188,1,5,0.5599999999999997
15141,,0.7584,1,5,0.5599999999999997
15142,,0.6682,1,5,0.5599999999999997
15143,,0.6218,1,5,0.5599999999999997
15144,,0.6642,1,5,0.5599999999999997
15145,,0.8034,1,5,0.5599999999999997
15146,,0.6247,1,5,0.5599999999999997
15147,,0.5689,1,5,0.5599999999999997
15148,,0.8494,1,5,0.5599999999999997
15149,,0.8551,1,5,0.5599999999999997
15150,,0.8439,1,5,0.5599999999999997
15151,,0.8433,1,5,0.5599999999999997
15152,,0.7773,1,5,0.5599999999999997
15153,,0.7154,1,5,0.5599999999999997
15154,,0.7562,1,5,0.5599999999999997
15155,,0.7206,1,5,0.5599999999999997
15156,,0.8489,1,5,0.5599999999999997
15157,,0.6012,1,5,0.5599999999999997
15158,,0.737,1,5,0.5599999999999997
15159,,0.8512,1,5,0.5599999999999997
15160,,0.8456,1,5,0.5599999999999997
15161,,0.747,1,5,0.5599999999999997
15162,,0.5222,1,5,0.5599999999999997
15163,,0.6627,1,5,0.5599999999999997
15164,,0.9339,1,5,0.5599999999999997
15165,,0.5588,1,5,0.5599999999999997
15166,,0.7557,1,5,0.5599999999999997
15167,,0.8587,1,5,0.5599999999999997
15168,,0.7587,1,5,0.5599999999999997
15169,,0.7058,1,5,0.5599999999999997
15170,,0.6879,1,5,0.5599999999999997
15171,,0.9394,1,5,0.5599999999999997
15172,,0.7598,1,5,0.5599999999999997
15173,,0.6145,1,5,0.5599999999999997
15174,,0.7328,1,5,0.5599999999999997
15175,,0.6765,1,5,0.5599999999999997
15176,,0.6543,1,5,0.5599999999999997
15177,,0.9348,1,5,0.5599999999999997
15178,,0.7657,1,5,0.5599999999999997
15179,,0.5944,1,5,0.5599999999999997
15180,,0.8529,1,5,0.5599999999999997
15181,,0.652,1,5,0.5599999999999997
15182,,0.7362,1,5,0.5599999999999997
15183,,0.687,1,5,0.5599999999999997
15184,,0.7515,1,5,0.5599999999999997
15185,,0.6679,1,5,0.5599999999999997
15186,,0.7744,1,5,0.5599999999999997
15187,,0.9299,1,5,0.5599999999999997
15188,,0.9403,1,5,0.5599999999999997
15189,,0.6676,1,5,0.5599999999999997
15190,,0.614,1,5,0.5599999999999997
15191,,0.8106,1,5,0.5599999999999997
15192,,0.759,1,5,0.5599999999999997
15193,,0.6011,1,5,0.5599999999999997
15194,,0.7808,1,5,0.5599999999999997
15195,,0.7692,1,5,0.5599999999999997
15196,,0.7055,1,5,0.5599999999999997
15197,,0.8865,1,5,0.5599999999999997
15198,,0.8498,1,5,0.5599999999999997
15199,,0.6074,1,5,0.5599999999999997
15200,,0.8624,0,5,0.5699999999999997
15201,,0.6458,0,5,0.5699999999999997
15202,,0.7656,0,5,0.5699999999999997
15203,,0.7597,0,5,0.5699999999999997
15204,,0.7449,0,5,0.5699999999999997
15205,,0.3762,0,5,0.5699999999999997
15206,,0.3751,0,5,0.5699999999999997
15207,,0.8565,0,5,0.5699999999999997
15208,,0.8517,0,5,0.5699999999999997
15209,,0.7651,0,5,0.5699999999999997
15210,,0.5573,0,5,0.5699999999999997
15211,,0.6804,0,5,0.5699999999999997
15212,,0.8486,0,5,0.5699999999999997
15213,,0.9317,0,5,0.5699999999999997
15214,,0.752,0,5,0.5699999999999997
15215,,0.8484,0,5,0.5699999999999997
15216,,0.7734,0,5,0.5699999999999997
15217,,0.7604,0,5,0.5699999999999997
15218,,0.6662,0,5,0.5699999999999997
15219,,0.6767,0,5,0.5699999999999997
15220,,0.8552,0,5,0.5699999999999997
15221,,0.5932,0,5,0.5699999999999997
15222,,0.6859,0,5,0.5699999999999997
15223,,0.6882,0,5,0.5699999999999997
15224,,0.8552,0,5,0.5699999999999997
15225,,0.8528,0,5,0.5699999999999997
15226,,0.6605,0,5,0.5699999999999997
15227,,0.6471,0,5,0.5699999999999997
15228,,0.7656,0,5,0.5699999999999997
15229,,0.9377,0,5,0.5699999999999997
15230,,0.7544,0,5,0.5699999999999997
15231,,0.7722,0,5,0.5699999999999997
15232,,0.5658,0,5,0.5699999999999997
15233,,0.4827,0,5,0.5699999999999997
15234,,0.8521,0,5,0.5699999999999997
15235,,0.5524,0,5,0.5699999999999997
15236,,0.7712,0,5,0.5699999999999997
15237,,0.6777,0,5,0.5699999999999997
15238,,0.7424,0,5,0.5699999999999997
15239,,0.5913,0,5,0.5699999999999997
15240,,0.7551,0,5,0.5699999999999997
15241,,0.847,0,5,0.5699999999999997
15242,,0.5924,0,5,0.5699999999999997
15243,,0.6663,0,5,0.5699999999999997
15244,,0.5704,0,5,0.5699999999999997
15245,,0.647,0,5,0.5699999999999997
15246,,0.8533,0,5,0.5699999999999997
15247,,0.7766,0,5,0.5699999999999997
15248,,0.5782,0,5,0.5699999999999997
15249,,0.8263,0,5,0.5699999999999997
15250,,0.5525,0,5,0.5699999999999997
15251,,0.5939,0,5,0.5699999999999997
15252,,0.7554,0,5,0.5699999999999997
15253,,0.7533,0,5,0.5699999999999997
15254,,0.7689,0,5,0.5699999999999997
15255,,0.6585,0,5,0.5699999999999997
15256,,0.5646,0,5,0.5699999999999997
15257,,0.8525,0,5,0.5699999999999997
15258,,0.9208,0,5,0.5699999999999997
15259,,0.8398,0,5,0.5699999999999997
15260,,0.939,0,5,0.5699999999999997
15261,,0.5893,0,5,0.5699999999999997
15262,,0.725,0,5,0.5699999999999997
15263,,0.6634,0,5,0.5699999999999997
15264,,0.6459,0,5,0.5699999999999997
15265,,0.847,0,5,0.5699999999999997
15266,,0.5574,0,5,0.5699999999999997
15267,,0.6489,0,5,0.5699999999999997
15268,,0.6579,0,5,0.5699999999999997
15269,,0.571,0,5,0.5699999999999997
15270,,0.7465,0,5,0.5699999999999997
15271,,0.7585,0,5,0.5699999999999997
15272,,0.8165,0,5,0.5699999999999997
15273,,0.7493,0,5,0.5699999999999997
15274,,0.4636,0,5,0.5699999999999997
15275,,0.5894,0,5,0.5699999999999997
15276,,0.9355,0,5,0.5699999999999997
15277,,0.7713,0,5,0.5699999999999997
15278,,0.5665,0,5,0.5699999999999997
15279,,0.9319,0,5,0.5699999999999997
15280,,0.6677,0,5,0.5699999999999997
15281,,0.5888,0,5,0.5699999999999997
15282,,0.582,0,5,0.5699999999999997
15283,,0.6505,0,5,0.5699999999999997
15284,,0.6769,0,5,0.5699999999999997
15285,,0.6574,0,5,0.5699999999999997
15286,,0.854,0,5,0.5699999999999997
15287,,0.8508,0,5,0.5699999999999997
15288,,0.8289,0,5,0.5699999999999997
15289,,0.6617,0,5,0.5699999999999997
15290,,0.5646,0,5,0.5699999999999997
15291,,0.674,0,5,0.5699999999999997
15292,,0.7619,0,5,0.5699999999999997
15293,,0.3945,0,5,0.5699999999999997
15294,,0.5838,0,5,0.5699999999999997
15295,,0.4859,0,5,0.5699999999999997
15296,,0.4683,0,5,0.5699999999999997
15297,,0.4655,0,5,0.5699999999999997
15298,,0.5738,0,5,0.5699999999999997
15299,,0.6626,0,5,0.5699999999999997
15300,,0.5904,1,5,0.5699999999999997
15301,,0.7124,1,5,0.5699999999999997
15302,,0.6751,1,5,0.5699999999999997
15303,,0.8467,1,5,0.5699999999999997
15304,,0.7585,1,5,0.5699999999999997
15305,,0.8513,1,5,0.5699999999999997
15306,,0.9402,1,5,0.5699999999999997
15307,,0.9348,1,5,0.5699999999999997
15308,,0.7523,1,5,0.5699999999999997
15309,,0.623,1,5,0.5699999999999997
15310,,0.6619,1,5,0.5699999999999997
15311,,0.8515,1,5,0.5699999999999997
15312,,0.9352,1,5,0.5699999999999997
15313,,0.6169,1,5,0.5699999999999997
15314,,0.8396,1,5,0.5699999999999997
15315,,0.6841,1,5,0.5699999999999997
15316,,0.9355,1,5,0.5699999999999997
15317,,0.86,1,5,0.5699999999999997
15318,,0.8468,1,5,0.5699999999999997
15319,,0.6597,1,5,0.5699999999999997
15320,,0.7413,1,5,0.5699999999999997
15321,,0.9149,1,5,0.5699999999999997
15322,,0.7635,1,5,0.5699999999999997
15323,,0.8262,1,5,0.5699999999999997
15324,,0.7384,1,5,0.5699999999999997
15325,,0.9249,1,5,0.5699999999999997
15326,,0.5121,1,5,0.5699999999999997
15327,,0.5489,1,5,0.5699999999999997
