,acc,bool_optimal,phi,theta
3968,0.8204,1,5,0.19999999999999996
3969,0.703,1,5,0.19999999999999996
3970,0.719,1,5,0.19999999999999996
3971,0.6293,1,5,0.19999999999999996
3972,0.7405,1,5,0.19999999999999996
3973,0.6277,1,5,0.19999999999999996
3974,0.7482,1,5,0.19999999999999996
3975,0.7179,1,5,0.19999999999999996
3976,0.6698,1,5,0.19999999999999996
3977,0.7047,1,5,0.19999999999999996
3978,0.656,1,5,0.19999999999999996
3979,0.8204,1,5,0.19999999999999996
3980,0.8107,1,5,0.19999999999999996
3981,0.8322,1,5,0.19999999999999996
3982,0.5459,1,5,0.19999999999999996
3983,0.6339,1,5,0.19999999999999996
3984,0.452,1,5,0.19999999999999996
3985,0.4603,1,5,0.19999999999999996
3986,0.6429,1,5,0.19999999999999996
3987,0.7088,1,5,0.19999999999999996
3988,0.6323,1,5,0.19999999999999996
3989,0.4352,1,5,0.19999999999999996
3990,0.7354,1,5,0.19999999999999996
3991,0.7375,1,5,0.19999999999999996
3992,0.4688,1,5,0.19999999999999996
3993,0.5437,1,5,0.19999999999999996
3994,0.6989,1,5,0.19999999999999996
3995,0.4746,1,5,0.19999999999999996
3996,0.8168,1,5,0.19999999999999996
3997,0.6569,1,5,0.19999999999999996
3998,0.7351,1,5,0.19999999999999996
3999,0.6512,1,5,0.19999999999999996
4000,0.6685,1,5,0.20999999999999996
4001,0.6305,1,5,0.20999999999999996
4002,0.6225,1,5,0.20999999999999996
4003,0.8216,1,5,0.20999999999999996
4004,0.7342,1,5,0.20999999999999996
4005,0.4694,1,5,0.20999999999999996
4006,0.8314,1,5,0.20999999999999996
4007,0.7458,1,5,0.20999999999999996
4008,0.5815,1,5,0.20999999999999996
4009,0.6471,1,5,0.20999999999999996
4010,0.7275,1,5,0.20999999999999996
4011,0.8231,1,5,0.20999999999999996
4012,0.6789,1,5,0.20999999999999996
4013,0.7071,1,5,0.20999999999999996
4014,0.679,1,5,0.20999999999999996
4015,0.5499,1,5,0.20999999999999996
4016,0.6213,1,5,0.20999999999999996
4017,0.7564,1,5,0.20999999999999996
4018,0.5532,1,5,0.20999999999999996
4019,0.7335,1,5,0.20999999999999996
4020,0.2984,1,5,0.20999999999999996
4021,0.3635,1,5,0.20999999999999996
4022,0.6547,1,5,0.20999999999999996
4023,0.7274,1,5,0.20999999999999996
4024,0.5458,1,5,0.20999999999999996
4025,0.6661,1,5,0.20999999999999996
4026,0.9062,1,5,0.20999999999999996
4027,0.7447,1,5,0.20999999999999996
4028,0.9063,1,5,0.20999999999999996
4029,0.9064,1,5,0.20999999999999996
4030,0.4574,1,5,0.20999999999999996
4031,0.7228,1,5,0.20999999999999996
4032,0.7148,1,5,0.20999999999999996
4033,0.6648,1,5,0.20999999999999996
4034,0.6454,1,5,0.20999999999999996
4035,0.7187,1,5,0.20999999999999996
4036,0.6384,1,5,0.20999999999999996
4037,0.7202,1,5,0.20999999999999996
4038,0.3786,1,5,0.20999999999999996
4039,0.4535,1,5,0.20999999999999996
4040,0.5625,1,5,0.20999999999999996
4041,0.7599,1,5,0.20999999999999996
4042,0.8285,1,5,0.20999999999999996
4043,0.6652,1,5,0.20999999999999996
4044,0.8194,1,5,0.20999999999999996
4045,0.7352,1,5,0.20999999999999996
4046,0.649,1,5,0.20999999999999996
4047,0.5892,1,5,0.20999999999999996
4048,0.8285,1,5,0.20999999999999996
4049,0.8213,1,5,0.20999999999999996
4050,0.7225,1,5,0.20999999999999996
4051,0.6208,1,5,0.20999999999999996
4052,0.7338,1,5,0.20999999999999996
4053,0.668,1,5,0.20999999999999996
4054,0.7152,1,5,0.20999999999999996
4055,0.661,1,5,0.20999999999999996
4056,0.7508,1,5,0.20999999999999996
4057,0.7573,1,5,0.20999999999999996
4058,0.3,1,5,0.20999999999999996
4059,0.6464,1,5,0.20999999999999996
4060,0.7532,1,5,0.20999999999999996
4061,0.705,1,5,0.20999999999999996
4062,0.4721,1,5,0.20999999999999996
4063,0.5715,1,5,0.20999999999999996
4064,0.727,1,5,0.20999999999999996
4065,0.4732,1,5,0.20999999999999996
4066,0.4568,1,5,0.20999999999999996
4067,0.7359,1,5,0.20999999999999996
4068,0.4487,1,5,0.20999999999999996
4069,0.5504,1,5,0.20999999999999996
4070,0.8233,1,5,0.20999999999999996
4071,0.5442,1,5,0.20999999999999996
4072,0.5609,1,5,0.20999999999999996
4073,0.5466,1,5,0.20999999999999996
4074,0.5519,1,5,0.20999999999999996
4075,0.6333,1,5,0.20999999999999996
4076,0.6463,1,5,0.20999999999999996
4077,0.5649,1,5,0.20999999999999996
4078,0.5596,1,5,0.20999999999999996
4079,0.6644,1,5,0.20999999999999996
4080,0.796,1,5,0.20999999999999996
4081,0.6649,1,5,0.20999999999999996
4082,0.8385,1,5,0.20999999999999996
4083,0.6257,1,5,0.20999999999999996
4084,0.6393,1,5,0.20999999999999996
4085,0.6374,1,5,0.20999999999999996
4086,0.5757,1,5,0.20999999999999996
4087,0.4876,1,5,0.20999999999999996
4088,0.7954,1,5,0.20999999999999996
4089,0.7341,1,5,0.20999999999999996
4090,0.584,1,5,0.20999999999999996
4091,0.6568,1,5,0.20999999999999996
4092,0.9091,1,5,0.20999999999999996
4093,0.4586,1,5,0.20999999999999996
4094,0.7541,1,5,0.20999999999999996
4095,0.661,1,5,0.20999999999999996
4096,0.5601,1,5,0.20999999999999996
4097,0.7375,1,5,0.20999999999999996
4098,0.7333,1,5,0.20999999999999996
4099,0.568,1,5,0.20999999999999996
4100,0.8259,1,5,0.21999999999999995
4101,0.744,1,5,0.21999999999999995
4102,0.5606,1,5,0.21999999999999995
4103,0.9097,1,5,0.21999999999999995
4104,0.5606,1,5,0.21999999999999995
4105,0.7442,1,5,0.21999999999999995
4106,0.6507,1,5,0.21999999999999995
4107,0.5445,1,5,0.21999999999999995
4108,0.8232,1,5,0.21999999999999995
4109,0.4517,1,5,0.21999999999999995
4110,0.5514,1,5,0.21999999999999995
4111,0.6269,1,5,0.21999999999999995
4112,0.6361,1,5,0.21999999999999995
4113,0.4748,1,5,0.21999999999999995
4114,0.4462,1,5,0.21999999999999995
4115,0.5788,1,5,0.21999999999999995
4116,0.4774,1,5,0.21999999999999995
4117,0.466,1,5,0.21999999999999995
4118,0.8293,1,5,0.21999999999999995
4119,0.4894,1,5,0.21999999999999995
4120,0.5385,1,5,0.21999999999999995
4121,0.8972,1,5,0.21999999999999995
4122,0.2717,1,5,0.21999999999999995
4123,0.7044,1,5,0.21999999999999995
4124,0.5758,1,5,0.21999999999999995
4125,0.7205,1,5,0.21999999999999995
4126,0.7539,1,5,0.21999999999999995
4127,0.8243,1,5,0.21999999999999995
4128,0.4644,1,5,0.21999999999999995
4129,0.5788,1,5,0.21999999999999995
4130,0.5648,1,5,0.21999999999999995
4131,0.7482,1,5,0.21999999999999995
4132,0.7453,1,5,0.21999999999999995
4133,0.7421,1,5,0.21999999999999995
4134,0.6513,1,5,0.21999999999999995
4135,0.7417,1,5,0.21999999999999995
4136,0.631,1,5,0.21999999999999995
4137,0.7511,1,5,0.21999999999999995
4138,0.8304,1,5,0.21999999999999995
4139,0.8167,1,5,0.21999999999999995
4140,0.7956,1,5,0.21999999999999995
4141,0.6344,1,5,0.21999999999999995
4142,0.648,1,5,0.21999999999999995
4143,0.8408,1,5,0.21999999999999995
4144,0.7264,1,5,0.21999999999999995
4145,0.6407,1,5,0.21999999999999995
4146,0.8001,1,5,0.21999999999999995
4147,0.8098,1,5,0.21999999999999995
4148,0.6668,1,5,0.21999999999999995
4149,0.5566,1,5,0.21999999999999995
4150,0.6447,1,5,0.21999999999999995
4151,0.6653,1,5,0.21999999999999995
4152,0.4613,1,5,0.21999999999999995
4153,0.8409,1,5,0.21999999999999995
4154,0.5548,1,5,0.21999999999999995
4155,0.4909,1,5,0.21999999999999995
4156,0.7166,1,5,0.21999999999999995
4157,0.75,1,5,0.21999999999999995
4158,0.6456,1,5,0.21999999999999995
4159,0.5764,1,5,0.21999999999999995
4160,0.5354,1,5,0.21999999999999995
4161,0.6273,1,5,0.21999999999999995
4162,0.4933,1,5,0.21999999999999995
4163,0.663,1,5,0.21999999999999995
4164,0.6482,1,5,0.21999999999999995
4165,0.8253,1,5,0.21999999999999995
4166,0.4917,1,5,0.21999999999999995
4167,0.7399,1,5,0.21999999999999995
4168,0.8326,1,5,0.21999999999999995
4169,0.6531,1,5,0.21999999999999995
4170,0.6277,1,5,0.21999999999999995
4171,0.7364,1,5,0.21999999999999995
4172,0.6568,1,5,0.21999999999999995
4173,0.6486,1,5,0.21999999999999995
4174,0.912,1,5,0.21999999999999995
4175,0.6565,1,5,0.21999999999999995
4176,0.7532,1,5,0.21999999999999995
4177,0.6312,1,5,0.21999999999999995
4178,0.3655,1,5,0.21999999999999995
4179,0.7206,1,5,0.21999999999999995
4180,0.5795,1,5,0.21999999999999995
4181,0.5354,1,5,0.21999999999999995
4182,0.6322,1,5,0.21999999999999995
4183,0.7441,1,5,0.21999999999999995
4184,0.7161,1,5,0.21999999999999995
4185,0.5775,1,5,0.21999999999999995
4186,0.5763,1,5,0.21999999999999995
4187,0.742,1,5,0.21999999999999995
4188,0.7306,1,5,0.21999999999999995
4189,0.452,1,5,0.21999999999999995
4190,0.4764,1,5,0.21999999999999995
4191,0.5691,1,5,0.21999999999999995
4192,0.74,1,5,0.21999999999999995
4193,0.6753,1,5,0.21999999999999995
4194,0.5331,1,5,0.21999999999999995
4195,0.6365,1,5,0.21999999999999995
4196,0.6473,1,5,0.21999999999999995
4197,0.8223,1,5,0.21999999999999995
4198,0.5779,1,5,0.21999999999999995
4199,0.5536,1,5,0.21999999999999995
4200,0.7206,1,5,0.22999999999999995
4201,0.564,1,5,0.22999999999999995
4202,0.5748,1,5,0.22999999999999995
4203,0.6467,1,5,0.22999999999999995
4204,0.47,1,5,0.22999999999999995
4205,0.4904,1,5,0.22999999999999995
4206,0.8269,1,5,0.22999999999999995
4207,0.6508,1,5,0.22999999999999995
4208,0.8254,1,5,0.22999999999999995
4209,0.6575,1,5,0.22999999999999995
4210,0.4945,1,5,0.22999999999999995
4211,0.5508,1,5,0.22999999999999995
4212,0.7515,1,5,0.22999999999999995
4213,0.6643,1,5,0.22999999999999995
4214,0.5714,1,5,0.22999999999999995
4215,0.7441,1,5,0.22999999999999995
4216,0.7234,1,5,0.22999999999999995
4217,0.5739,1,5,0.22999999999999995
4218,0.7436,1,5,0.22999999999999995
4219,0.7346,1,5,0.22999999999999995
4220,0.6563,1,5,0.22999999999999995
4221,0.6187,1,5,0.22999999999999995
4222,0.4854,1,5,0.22999999999999995
4223,0.7275,1,5,0.22999999999999995
4224,0.5646,1,5,0.22999999999999995
4225,0.6554,1,5,0.22999999999999995
4226,0.8304,1,5,0.22999999999999995
4227,0.7315,1,5,0.22999999999999995
4228,0.649,1,5,0.22999999999999995
4229,0.7377,1,5,0.22999999999999995
4230,0.5888,1,5,0.22999999999999995
4231,0.6428,1,5,0.22999999999999995
4232,0.568,1,5,0.22999999999999995
4233,0.9144,1,5,0.22999999999999995
4234,0.6799,1,5,0.22999999999999995
4235,0.2797,1,5,0.22999999999999995
4236,0.7327,1,5,0.22999999999999995
4237,0.645,1,5,0.22999999999999995
4238,0.8027,1,5,0.22999999999999995
4239,0.5475,1,5,0.22999999999999995
4240,0.6748,1,5,0.22999999999999995
4241,0.6563,1,5,0.22999999999999995
4242,0.8246,1,5,0.22999999999999995
4243,0.7474,1,5,0.22999999999999995
4244,0.6711,1,5,0.22999999999999995
4245,0.6328,1,5,0.22999999999999995
4246,0.8303,1,5,0.22999999999999995
4247,0.6693,1,5,0.22999999999999995
4248,0.5764,1,5,0.22999999999999995
4249,0.2882,1,5,0.22999999999999995
4250,0.6714,1,5,0.22999999999999995
4251,0.6401,1,5,0.22999999999999995
4252,0.5816,1,5,0.22999999999999995
4253,0.294,1,5,0.22999999999999995
4254,0.469,1,5,0.22999999999999995
4255,0.5548,1,5,0.22999999999999995
4256,0.9118,1,5,0.22999999999999995
4257,0.7226,1,5,0.22999999999999995
4258,0.7139,1,5,0.22999999999999995
4259,0.5374,1,5,0.22999999999999995
4260,0.6661,1,5,0.22999999999999995
4261,0.9108,1,5,0.22999999999999995
4262,0.6341,1,5,0.22999999999999995
4263,0.7307,1,5,0.22999999999999995
4264,0.749,1,5,0.22999999999999995
4265,0.8402,1,5,0.22999999999999995
4266,0.5509,1,5,0.22999999999999995
4267,0.6472,1,5,0.22999999999999995
4268,0.9096,1,5,0.22999999999999995
4269,0.6531,1,5,0.22999999999999995
4270,0.6499,1,5,0.22999999999999995
4271,0.4555,1,5,0.22999999999999995
4272,0.8384,1,5,0.22999999999999995
4273,0.6507,1,5,0.22999999999999995
4274,0.4693,1,5,0.22999999999999995
4275,0.5447,1,5,0.22999999999999995
4276,0.9059,1,5,0.22999999999999995
4277,0.6678,1,5,0.22999999999999995
4278,0.7622,1,5,0.22999999999999995
4279,0.914,1,5,0.22999999999999995
4280,0.66,1,5,0.22999999999999995
4281,0.716,1,5,0.22999999999999995
4282,0.6686,1,5,0.22999999999999995
4283,0.7232,1,5,0.22999999999999995
4284,0.5643,1,5,0.22999999999999995
4285,0.3849,1,5,0.22999999999999995
4286,0.5849,1,5,0.22999999999999995
4287,0.4618,1,5,0.22999999999999995
4288,0.7348,1,5,0.22999999999999995
4289,0.6743,1,5,0.22999999999999995
4290,0.8231,1,5,0.22999999999999995
4291,0.5393,1,5,0.22999999999999995
4292,0.6689,1,5,0.22999999999999995
4293,0.1841,1,5,0.22999999999999995
4294,0.8216,1,5,0.22999999999999995
4295,0.6277,1,5,0.22999999999999995
4296,0.4762,1,5,0.22999999999999995
4297,0.5496,1,5,0.22999999999999995
4298,0.5365,1,5,0.22999999999999995
4299,0.8389,1,5,0.22999999999999995
4300,0.9113,1,5,0.23999999999999994
4301,0.579,1,5,0.23999999999999994
4302,0.4715,1,5,0.23999999999999994
4303,0.8274,1,5,0.23999999999999994
4304,0.6593,1,5,0.23999999999999994
4305,0.8359,1,5,0.23999999999999994
4306,0.8236,1,5,0.23999999999999994
4307,0.5663,1,5,0.23999999999999994
4308,0.8302,1,5,0.23999999999999994
4309,0.7305,1,5,0.23999999999999994
4310,0.9082,1,5,0.23999999999999994
4311,0.7378,1,5,0.23999999999999994
4312,0.7063,1,5,0.23999999999999994
4313,0.8061,1,5,0.23999999999999994
4314,0.6782,1,5,0.23999999999999994
4315,0.571,1,5,0.23999999999999994
4316,0.7051,1,5,0.23999999999999994
4317,0.6517,1,5,0.23999999999999994
4318,0.6685,1,5,0.23999999999999994
4319,0.7188,1,5,0.23999999999999994
4320,0.7462,1,5,0.23999999999999994
4321,0.653,1,5,0.23999999999999994
4322,0.7387,1,5,0.23999999999999994
4323,0.832,1,5,0.23999999999999994
4324,0.38,1,5,0.23999999999999994
4325,0.7382,1,5,0.23999999999999994
4326,0.6237,1,5,0.23999999999999994
4327,0.9103,1,5,0.23999999999999994
4328,0.7347,1,5,0.23999999999999994
4329,0.8268,1,5,0.23999999999999994
4330,0.5857,1,5,0.23999999999999994
4331,0.4797,1,5,0.23999999999999994
4332,0.6517,1,5,0.23999999999999994
4333,0.4794,1,5,0.23999999999999994
4334,0.6558,1,5,0.23999999999999994
4335,0.6538,1,5,0.23999999999999994
4336,0.7442,1,5,0.23999999999999994
4337,0.8319,1,5,0.23999999999999994
4338,0.741,1,5,0.23999999999999994
4339,0.6717,1,5,0.23999999999999994
4340,0.654,1,5,0.23999999999999994
4341,0.6617,1,5,0.23999999999999994
4342,0.5693,1,5,0.23999999999999994
4343,0.8213,1,5,0.23999999999999994
4344,0.5627,1,5,0.23999999999999994
4345,0.8222,1,5,0.23999999999999994
4346,0.7532,1,5,0.23999999999999994
4347,0.5588,1,5,0.23999999999999994
4348,0.848,1,5,0.23999999999999994
4349,0.8281,1,5,0.23999999999999994
4350,0.737,1,5,0.23999999999999994
4351,0.7412,1,5,0.23999999999999994
4352,0.6505,1,5,0.23999999999999994
4353,0.6518,1,5,0.23999999999999994
4354,0.799,1,5,0.23999999999999994
4355,0.6616,1,5,0.23999999999999994
4356,0.914,1,5,0.23999999999999994
4357,0.6509,1,5,0.23999999999999994
4358,0.5803,1,5,0.23999999999999994
4359,0.528,1,5,0.23999999999999994
4360,0.5606,1,5,0.23999999999999994
4361,0.4822,1,5,0.23999999999999994
4362,0.9097,1,5,0.23999999999999994
4363,0.747,1,5,0.23999999999999994
4364,0.6539,1,5,0.23999999999999994
4365,0.6695,1,5,0.23999999999999994
4366,0.4614,1,5,0.23999999999999994
4367,0.6376,1,5,0.23999999999999994
4368,0.7268,1,5,0.23999999999999994
4369,0.584,1,5,0.23999999999999994
4370,0.6634,1,5,0.23999999999999994
4371,0.382,1,5,0.23999999999999994
4372,0.9137,1,5,0.23999999999999994
4373,0.5812,1,5,0.23999999999999994
4374,0.5719,1,5,0.23999999999999994
4375,0.5732,1,5,0.23999999999999994
4376,0.7137,1,5,0.23999999999999994
4377,0.6284,1,5,0.23999999999999994
4378,0.4612,1,5,0.23999999999999994
4379,0.8332,1,5,0.23999999999999994
4380,0.7148,1,5,0.23999999999999994
4381,0.7137,1,5,0.23999999999999994
4382,0.5868,1,5,0.23999999999999994
4383,0.909,1,5,0.23999999999999994
4384,0.4809,1,5,0.23999999999999994
4385,0.8291,1,5,0.23999999999999994
4386,0.7418,1,5,0.23999999999999994
4387,0.8224,1,5,0.23999999999999994
4388,0.7367,1,5,0.23999999999999994
4389,0.569,1,5,0.23999999999999994
4390,0.4524,1,5,0.23999999999999994
4391,0.532,1,5,0.23999999999999994
4392,0.6412,1,5,0.23999999999999994
4393,0.9135,1,5,0.23999999999999994
4394,0.6398,1,5,0.23999999999999994
4395,0.5718,1,5,0.23999999999999994
4396,0.6228,1,5,0.23999999999999994
4397,0.7362,1,5,0.23999999999999994
4398,0.7522,1,5,0.23999999999999994
4399,0.8295,1,5,0.23999999999999994
4400,0.8191,1,5,0.24999999999999992
4401,0.7393,1,5,0.24999999999999992
4402,0.6592,1,5,0.24999999999999992
4403,0.8267,1,5,0.24999999999999992
4404,0.7485,1,5,0.24999999999999992
4405,0.6708,1,5,0.24999999999999992
4406,0.7356,1,5,0.24999999999999992
4407,0.6596,1,5,0.24999999999999992
4408,0.5471,1,5,0.24999999999999992
4409,0.5787,1,5,0.24999999999999992
4410,0.4866,1,5,0.24999999999999992
4411,0.7514,1,5,0.24999999999999992
4412,0.7378,1,5,0.24999999999999992
4413,0.8107,1,5,0.24999999999999992
4414,0.8251,1,5,0.24999999999999992
4415,0.3755,1,5,0.24999999999999992
4416,0.4706,1,5,0.24999999999999992
4417,0.6362,1,5,0.24999999999999992
4418,0.4492,1,5,0.24999999999999992
4419,0.5465,1,5,0.24999999999999992
4420,0.7313,1,5,0.24999999999999992
4421,0.6553,1,5,0.24999999999999992
4422,0.827,1,5,0.24999999999999992
4423,0.9131,1,5,0.24999999999999992
4424,0.6721,1,5,0.24999999999999992
4425,0.7539,1,5,0.24999999999999992
4426,0.6597,1,5,0.24999999999999992
4427,0.6589,1,5,0.24999999999999992
4428,0.4737,1,5,0.24999999999999992
4429,0.6326,1,5,0.24999999999999992
4430,0.712,1,5,0.24999999999999992
4431,0.549,1,5,0.24999999999999992
4432,0.6501,1,5,0.24999999999999992
4433,0.7434,1,5,0.24999999999999992
4434,0.6676,1,5,0.24999999999999992
4435,0.6643,1,5,0.24999999999999992
4436,0.7503,1,5,0.24999999999999992
4437,0.8431,1,5,0.24999999999999992
4438,0.6543,1,5,0.24999999999999992
4439,0.7591,1,5,0.24999999999999992
4440,0.6692,1,5,0.24999999999999992
4441,0.8235,1,5,0.24999999999999992
4442,0.6378,1,5,0.24999999999999992
4443,0.7402,1,5,0.24999999999999992
4444,0.7348,1,5,0.24999999999999992
4445,0.628,1,5,0.24999999999999992
4446,0.6548,1,5,0.24999999999999992
4447,0.7433,1,5,0.24999999999999992
4448,0.8077,1,5,0.24999999999999992
4449,0.6383,1,5,0.24999999999999992
4450,0.7208,1,5,0.24999999999999992
4451,0.8257,1,5,0.24999999999999992
4452,0.6531,1,5,0.24999999999999992
4453,0.8255,1,5,0.24999999999999992
4454,0.6537,1,5,0.24999999999999992
4455,0.5699,1,5,0.24999999999999992
4456,0.5403,1,5,0.24999999999999992
4457,0.381,1,5,0.24999999999999992
4458,0.3987,1,5,0.24999999999999992
4459,0.6207,1,5,0.24999999999999992
4460,0.5448,1,5,0.24999999999999992
4461,0.5659,1,5,0.24999999999999992
4462,0.7335,1,5,0.24999999999999992
4463,0.74,1,5,0.24999999999999992
4464,0.6479,1,5,0.24999999999999992
4465,0.8462,1,5,0.24999999999999992
4466,0.5812,1,5,0.24999999999999992
4467,0.8287,1,5,0.24999999999999992
4468,0.658,1,5,0.24999999999999992
4469,0.5636,1,5,0.24999999999999992
4470,0.656,1,5,0.24999999999999992
4471,0.9169,1,5,0.24999999999999992
4472,0.7437,1,5,0.24999999999999992
4473,0.3974,1,5,0.24999999999999992
4474,0.7576,1,5,0.24999999999999992
4475,0.6597,1,5,0.24999999999999992
4476,0.7205,1,5,0.24999999999999992
4477,0.7414,1,5,0.24999999999999992
4478,0.5522,1,5,0.24999999999999992
4479,0.564,1,5,0.24999999999999992
4480,0.6315,1,5,0.24999999999999992
4481,0.6699,1,5,0.24999999999999992
4482,0.7452,1,5,0.24999999999999992
4483,0.8258,1,5,0.24999999999999992
4484,0.6317,1,5,0.24999999999999992
4485,0.7543,1,5,0.24999999999999992
4486,0.7571,1,5,0.24999999999999992
4487,0.7629,1,5,0.24999999999999992
4488,0.6466,1,5,0.24999999999999992
4489,0.8276,1,5,0.24999999999999992
4490,0.7456,1,5,0.24999999999999992
4491,0.6579,1,5,0.24999999999999992
4492,0.8357,1,5,0.24999999999999992
4493,0.6501,1,5,0.24999999999999992
4494,0.7156,1,5,0.24999999999999992
4495,0.7439,1,5,0.24999999999999992
4496,0.83,1,5,0.24999999999999992
4497,0.6526,1,5,0.24999999999999992
4498,0.6474,1,5,0.24999999999999992
4499,0.6634,1,5,0.24999999999999992
4500,0.4549,1,5,0.2599999999999999
4501,0.5453,1,5,0.2599999999999999
4502,0.5797,1,5,0.2599999999999999
4503,0.6675,1,5,0.2599999999999999
4504,0.7218,1,5,0.2599999999999999
4505,0.6583,1,5,0.2599999999999999
4506,0.7409,1,5,0.2599999999999999
4507,0.7579,1,5,0.2599999999999999
4508,0.7366,1,5,0.2599999999999999
4509,0.6524,1,5,0.2599999999999999
4510,0.5671,1,5,0.2599999999999999
4511,0.6505,1,5,0.2599999999999999
4512,0.633,1,5,0.2599999999999999
4513,0.6608,1,5,0.2599999999999999
4514,0.9107,1,5,0.2599999999999999
4515,0.6498,1,5,0.2599999999999999
4516,0.7996,1,5,0.2599999999999999
4517,0.7484,1,5,0.2599999999999999
4518,0.7544,1,5,0.2599999999999999
4519,0.755,1,5,0.2599999999999999
4520,0.6265,1,5,0.2599999999999999
4521,0.7538,1,5,0.2599999999999999
4522,0.4849,1,5,0.2599999999999999
4523,0.5683,1,5,0.2599999999999999
4524,0.5442,1,5,0.2599999999999999
4525,0.7419,1,5,0.2599999999999999
4526,0.6619,1,5,0.2599999999999999
4527,0.6312,1,5,0.2599999999999999
4528,0.6517,1,5,0.2599999999999999
4529,0.6677,1,5,0.2599999999999999
4530,0.5379,1,5,0.2599999999999999
4531,0.6413,1,5,0.2599999999999999
4532,0.5724,1,5,0.2599999999999999
4533,0.7227,1,5,0.2599999999999999
4534,0.8368,1,5,0.2599999999999999
4535,0.8323,1,5,0.2599999999999999
4536,0.7161,1,5,0.2599999999999999
4537,0.665,1,5,0.2599999999999999
4538,0.7458,1,5,0.2599999999999999
4539,0.7187,1,5,0.2599999999999999
4540,0.636,1,5,0.2599999999999999
4541,0.8234,1,5,0.2599999999999999
4542,0.6515,1,5,0.2599999999999999
4543,0.7396,1,5,0.2599999999999999
4544,0.7459,1,5,0.2599999999999999
4545,0.6684,1,5,0.2599999999999999
4546,0.9152,1,5,0.2599999999999999
4547,0.6532,1,5,0.2599999999999999
4548,0.6746,1,5,0.2599999999999999
4549,0.7363,1,5,0.2599999999999999
4550,0.6307,1,5,0.2599999999999999
4551,0.7587,1,5,0.2599999999999999
4552,0.7153,1,5,0.2599999999999999
4553,0.6669,1,5,0.2599999999999999
4554,0.4578,1,5,0.2599999999999999
