,Unnamed: 0,Unnamed: 0.1,acc,bool_hebbian,phi,theta
11570,,,0.6593,0,5,0.44999999999999984
11571,,,0.7589,0,5,0.44999999999999984
11572,,,0.5715,0,5,0.44999999999999984
11573,,,0.65,0,5,0.44999999999999984
11574,,,0.4715,0,5,0.44999999999999984
11575,,,0.7525,0,5,0.44999999999999984
11576,,,0.8206,0,5,0.44999999999999984
11577,,,0.6675,0,5,0.44999999999999984
11578,,,0.6728,0,5,0.44999999999999984
11579,,,0.758,0,5,0.44999999999999984
11580,,,0.6687,0,5,0.44999999999999984
11581,,,0.7445,0,5,0.44999999999999984
11582,,,0.4598,0,5,0.44999999999999984
11583,,,0.5522,0,5,0.44999999999999984
11584,,,0.5902,0,5,0.44999999999999984
11585,,,0.83,0,5,0.44999999999999984
11586,,,0.6643,0,5,0.44999999999999984
11587,,,0.7687,0,5,0.44999999999999984
11588,,,0.5877,0,5,0.44999999999999984
11589,,,0.5569,0,5,0.44999999999999984
11590,,,0.8555,0,5,0.44999999999999984
11591,,,0.7524,0,5,0.44999999999999984
11592,,,0.7562,0,5,0.44999999999999984
11593,,,0.6551,0,5,0.44999999999999984
11594,,,0.933,0,5,0.44999999999999984
11595,,,0.7399,0,5,0.44999999999999984
11596,,,0.6822,0,5,0.44999999999999984
11597,,,0.68,0,5,0.44999999999999984
11598,,,0.9287,0,5,0.44999999999999984
11599,,,0.7557,0,5,0.44999999999999984
11600,,,0.5648,0,5,0.44999999999999984
11601,,,0.9298,0,5,0.44999999999999984
11602,,,0.7611,0,5,0.44999999999999984
11603,,,0.6703,0,5,0.44999999999999984
11604,,,0.6696,0,5,0.44999999999999984
11605,,,0.8329,0,5,0.44999999999999984
11606,,,0.5904,0,5,0.44999999999999984
11607,,,0.6351,0,5,0.44999999999999984
11608,,,0.5602,0,5,0.44999999999999984
11609,,,0.7467,0,5,0.44999999999999984
11610,,,0.7903,1,5,0.44999999999999984
11611,,,0.8296,1,5,0.44999999999999984
11612,,,0.6737,1,5,0.44999999999999984
11613,,,0.8139,1,5,0.44999999999999984
11614,,,0.6704,1,5,0.44999999999999984
11615,,,0.7664,1,5,0.44999999999999984
11616,,,0.6818,1,5,0.44999999999999984
11617,,,0.62,1,5,0.44999999999999984
11618,,,0.9292,1,5,0.44999999999999984
11619,,,0.7428,1,5,0.44999999999999984
11620,,,0.9086,1,5,0.44999999999999984
11621,,,0.9303,1,5,0.44999999999999984
11622,,,0.5787,1,5,0.44999999999999984
11623,,,0.9178,1,5,0.44999999999999984
11624,,,0.6614,1,5,0.44999999999999984
11625,,,0.6836,1,5,0.44999999999999984
11626,,,0.8657,1,5,0.44999999999999984
11627,,,0.683,1,5,0.44999999999999984
11628,,,0.662,1,5,0.44999999999999984
11629,,,0.8462,1,5,0.44999999999999984
11630,,,0.8075,1,5,0.44999999999999984
11631,,,0.5439,1,5,0.44999999999999984
11632,,,0.8326,1,5,0.44999999999999984
11633,,,0.8311,1,5,0.44999999999999984
11634,,,0.6564,1,5,0.44999999999999984
11635,,,0.726,1,5,0.44999999999999984
11636,,,0.8376,1,5,0.44999999999999984
11637,,,0.8838,1,5,0.44999999999999984
11638,,,0.8094,1,5,0.44999999999999984
11639,,,0.6787,1,5,0.44999999999999984
11640,,,0.7664,1,5,0.44999999999999984
11641,,,0.724,1,5,0.44999999999999984
11642,,,0.8368,1,5,0.44999999999999984
11643,,,0.9265,1,5,0.44999999999999984
11644,,,0.7982,1,5,0.44999999999999984
11645,,,0.6755,1,5,0.44999999999999984
11646,,,0.755,1,5,0.44999999999999984
11647,,,0.7226,1,5,0.44999999999999984
11648,,,0.8315,1,5,0.44999999999999984
11649,,,0.7648,1,5,0.44999999999999984
11650,,,0.5693,1,5,0.44999999999999984
11651,,,0.6618,1,5,0.44999999999999984
11652,,,0.7589,1,5,0.44999999999999984
11653,,,0.839,1,5,0.44999999999999984
11654,,,0.7011,1,5,0.44999999999999984
11655,,,0.5913,1,5,0.44999999999999984
11656,,,0.8471,1,5,0.44999999999999984
11657,,,0.6557,1,5,0.44999999999999984
11658,,,0.87,1,5,0.44999999999999984
11659,,,0.5792,1,5,0.44999999999999984
11660,,,0.6526,1,5,0.44999999999999984
11661,,,0.8143,1,5,0.44999999999999984
11662,,,0.7587,1,5,0.44999999999999984
11663,,,0.8207,1,5,0.44999999999999984
11664,,,0.5619,1,5,0.44999999999999984
11665,,,0.8702,1,5,0.44999999999999984
11666,,,0.801,1,5,0.44999999999999984
11667,,,0.8315,1,5,0.44999999999999984
11668,,,0.8335,1,5,0.44999999999999984
11669,,,0.8228,1,5,0.44999999999999984
11670,,,0.6541,1,5,0.44999999999999984
11671,,,0.6469,1,5,0.44999999999999984
11672,,,0.8477,1,5,0.44999999999999984
11673,,,0.769,1,5,0.44999999999999984
11674,,,0.8166,1,5,0.44999999999999984
11675,,,0.6702,1,5,0.44999999999999984
11676,,,0.5364,1,5,0.44999999999999984
11677,,,0.9195,1,5,0.44999999999999984
11678,,,0.4591,1,5,0.44999999999999984
11679,,,0.6256,1,5,0.44999999999999984
11680,,,0.8253,1,5,0.44999999999999984
11681,,,0.6205,1,5,0.44999999999999984
11682,,,0.4881,1,5,0.44999999999999984
11683,,,0.7865,1,5,0.44999999999999984
11684,,,0.9159,1,5,0.44999999999999984
11685,,,0.8401,1,5,0.44999999999999984
11686,,,0.7827,1,5,0.44999999999999984
11687,,,0.8217,1,5,0.44999999999999984
11688,,,0.6489,1,5,0.44999999999999984
11689,,,0.7769,1,5,0.44999999999999984
11690,,,0.752,1,5,0.44999999999999984
11691,,,0.7549,1,5,0.44999999999999984
11692,,,0.6604,1,5,0.44999999999999984
11693,,,0.5144,1,5,0.44999999999999984
11694,,,0.8118,1,5,0.44999999999999984
11695,,,0.6854,1,5,0.44999999999999984
11696,,,0.6374,1,5,0.44999999999999984
11697,,,0.911,1,5,0.44999999999999984
11698,,,0.605,1,5,0.44999999999999984
11699,,,0.7986,1,5,0.44999999999999984
11700,,,0.8098,0,5,0.45999999999999985
11701,,,0.4615,0,5,0.45999999999999985
11702,,,0.5532,0,5,0.45999999999999985
11703,,,0.7589,0,5,0.45999999999999985
11704,,,0.6793,0,5,0.45999999999999985
11705,,,0.7542,0,5,0.45999999999999985
11706,,,0.6321,0,5,0.45999999999999985
11707,,,0.676,0,5,0.45999999999999985
11708,,,0.5673,0,5,0.45999999999999985
11709,,,0.7203,0,5,0.45999999999999985
11710,,,0.6449,0,5,0.45999999999999985
11711,,,0.6747,0,5,0.45999999999999985
11712,,,0.7277,0,5,0.45999999999999985
11713,,,0.6578,0,5,0.45999999999999985
11714,,,0.7627,0,5,0.45999999999999985
11715,,,0.7647,0,5,0.45999999999999985
11716,,,0.7637,0,5,0.45999999999999985
11717,,,0.6489,0,5,0.45999999999999985
11718,,,0.7368,0,5,0.45999999999999985
11719,,,0.7527,0,5,0.45999999999999985
11720,,,0.6673,0,5,0.45999999999999985
11721,,,0.6448,0,5,0.45999999999999985
11722,,,0.7718,0,5,0.45999999999999985
11723,,,0.6443,0,5,0.45999999999999985
11724,,,0.7133,0,5,0.45999999999999985
11725,,,0.8419,0,5,0.45999999999999985
11726,,,0.8407,0,5,0.45999999999999985
11727,,,0.7732,0,5,0.45999999999999985
11728,,,0.7547,0,5,0.45999999999999985
11729,,,0.5748,0,5,0.45999999999999985
11730,,,0.6733,0,5,0.45999999999999985
11731,,,0.6492,0,5,0.45999999999999985
11732,,,0.4661,0,5,0.45999999999999985
11733,,,0.6602,0,5,0.45999999999999985
11734,,,0.7368,0,5,0.45999999999999985
11735,,,0.4741,0,5,0.45999999999999985
11736,,,0.5862,0,5,0.45999999999999985
11737,,,0.7661,0,5,0.45999999999999985
11738,,,0.8484,0,5,0.45999999999999985
11739,,,0.6802,0,5,0.45999999999999985
11740,,,0.8448,0,5,0.45999999999999985
11741,,,0.4912,0,5,0.45999999999999985
11742,,,0.6767,0,5,0.45999999999999985
11743,,,0.8522,0,5,0.45999999999999985
11744,,,0.6742,0,5,0.45999999999999985
11745,,,0.8467,0,5,0.45999999999999985
11746,,,0.7669,0,5,0.45999999999999985
11747,,,0.5816,0,5,0.45999999999999985
11748,,,0.7647,0,5,0.45999999999999985
11749,,,0.8411,0,5,0.45999999999999985
11750,,,0.7525,0,5,0.45999999999999985
11751,,,0.8483,0,5,0.45999999999999985
11752,,,0.7579,0,5,0.45999999999999985
11753,,,0.8485,0,5,0.45999999999999985
11754,,,0.8156,0,5,0.45999999999999985
11755,,,0.5787,0,5,0.45999999999999985
11756,,,0.7571,0,5,0.45999999999999985
11757,,,0.6525,0,5,0.45999999999999985
11758,,,0.8479,0,5,0.45999999999999985
11759,,,0.7727,0,5,0.45999999999999985
11760,,,0.6632,0,5,0.45999999999999985
11761,,,0.8415,0,5,0.45999999999999985
11762,,,0.4025,0,5,0.45999999999999985
11763,,,0.4551,0,5,0.45999999999999985
11764,,,0.7561,0,5,0.45999999999999985
11765,,,0.5545,0,5,0.45999999999999985
11766,,,0.6654,0,5,0.45999999999999985
11767,,,0.4647,0,5,0.45999999999999985
11768,,,0.7083,0,5,0.45999999999999985
11769,,,0.4731,0,5,0.45999999999999985
11770,,,0.6708,0,5,0.45999999999999985
11771,,,0.8402,0,5,0.45999999999999985
11772,,,0.6601,0,5,0.45999999999999985
11773,,,0.5631,0,5,0.45999999999999985
11774,,,0.8538,0,5,0.45999999999999985
11775,,,0.6642,0,5,0.45999999999999985
11776,,,0.6617,0,5,0.45999999999999985
11777,,,0.4771,0,5,0.45999999999999985
11778,,,0.8477,0,5,0.45999999999999985
11779,,,0.6807,0,5,0.45999999999999985
11780,,,0.9321,0,5,0.45999999999999985
11781,,,0.8435,0,5,0.45999999999999985
11782,,,0.5539,0,5,0.45999999999999985
11783,,,0.7566,0,5,0.45999999999999985
11784,,,0.7515,0,5,0.45999999999999985
11785,,,0.6474,0,5,0.45999999999999985
11786,,,0.8391,0,5,0.45999999999999985
11787,,,0.5622,0,5,0.45999999999999985
11788,,,0.7555,0,5,0.45999999999999985
11789,,,0.8267,0,5,0.45999999999999985
11790,,,0.8419,1,5,0.45999999999999985
11791,,,0.6794,1,5,0.45999999999999985
11792,,,0.6441,1,5,0.45999999999999985
11793,,,0.713,1,5,0.45999999999999985
11794,,,0.832,1,5,0.45999999999999985
11795,,,0.8476,1,5,0.45999999999999985
11796,,,0.8434,1,5,0.45999999999999985
11797,,,0.6704,1,5,0.45999999999999985
11798,,,0.7532,1,5,0.45999999999999985
11799,,,0.7371,1,5,0.45999999999999985
11800,,,0.6303,1,5,0.45999999999999985
11801,,,0.5339,1,5,0.45999999999999985
11802,,,0.5973,1,5,0.45999999999999985
11803,,,0.6736,1,5,0.45999999999999985
11804,,,0.8127,1,5,0.45999999999999985
11805,,,0.5525,1,5,0.45999999999999985
11806,,,0.8223,1,5,0.45999999999999985
11807,,,0.9207,1,5,0.45999999999999985
11808,,,0.7332,1,5,0.45999999999999985
11809,,,0.8481,1,5,0.45999999999999985
11810,,,0.7477,1,5,0.45999999999999985
11811,,,0.7629,1,5,0.45999999999999985
11812,,,0.8414,1,5,0.45999999999999985
11813,,,0.7251,1,5,0.45999999999999985
11814,,,0.7387,1,5,0.45999999999999985
11815,,,0.643,1,5,0.45999999999999985
11816,,,0.6487,1,5,0.45999999999999985
11817,,,0.7502,1,5,0.45999999999999985
11818,,,0.7169,1,5,0.45999999999999985
11819,,,0.2121,1,5,0.45999999999999985
11820,,,0.5825,1,5,0.45999999999999985
11821,,,0.8434,1,5,0.45999999999999985
11822,,,0.9332,1,5,0.45999999999999985
11823,,,0.6118,1,5,0.45999999999999985
11824,,,0.6581,1,5,0.45999999999999985
11825,,,0.7361,1,5,0.45999999999999985
11826,,,0.7593,1,5,0.45999999999999985
11827,,,0.5811,1,5,0.45999999999999985
11828,,,0.8415,1,5,0.45999999999999985
11829,,,0.6191,1,5,0.45999999999999985
11830,,,0.7742,1,5,0.45999999999999985
11831,,,0.8481,1,5,0.45999999999999985
11832,,,0.9341,1,5,0.45999999999999985
11833,,,0.7345,1,5,0.45999999999999985
11834,,,0.6647,1,5,0.45999999999999985
11835,,,0.7422,1,5,0.45999999999999985
11836,,,0.6203,1,5,0.45999999999999985
11837,,,0.8442,1,5,0.45999999999999985
11838,,,0.8867,1,5,0.45999999999999985
11839,,,0.6691,1,5,0.45999999999999985
11840,,,0.8235,1,5,0.45999999999999985
11841,,,0.6521,1,5,0.45999999999999985
11842,,,0.7138,1,5,0.45999999999999985
11843,,,0.557,1,5,0.45999999999999985
11844,,,0.9301,1,5,0.45999999999999985
11845,,,0.6104,1,5,0.45999999999999985
11846,,,0.7484,1,5,0.45999999999999985
11847,,,0.7426,1,5,0.45999999999999985
11848,,,0.7571,1,5,0.45999999999999985
11849,,,0.5787,1,5,0.45999999999999985
11850,,,0.6241,1,5,0.45999999999999985
11851,,,0.9269,1,5,0.45999999999999985
11852,,,0.7815,1,5,0.45999999999999985
11853,,,0.6385,1,5,0.45999999999999985
11854,,,0.7982,1,5,0.45999999999999985
11855,,,0.8542,1,5,0.45999999999999985
11856,,,0.8983,1,5,0.45999999999999985
11857,,,0.4624,1,5,0.45999999999999985
11858,,,0.7758,1,5,0.45999999999999985
11859,,,0.6946,1,5,0.45999999999999985
11860,,,0.5905,1,5,0.45999999999999985
11861,,,0.5187,1,5,0.45999999999999985
11862,,,0.9291,1,5,0.45999999999999985
11863,,,0.4853,1,5,0.45999999999999985
11864,,,0.5948,1,5,0.45999999999999985
11865,,,0.6012,1,5,0.45999999999999985
11866,,,0.8622,1,5,0.45999999999999985
11867,,,0.9346,1,5,0.45999999999999985
11868,,,0.6089,1,5,0.45999999999999985
11869,,,0.5824,1,5,0.45999999999999985
11870,,,0.5117,1,5,0.45999999999999985
11871,,,0.6635,1,5,0.45999999999999985
11872,,,0.7723,1,5,0.45999999999999985
11873,,,0.5875,1,5,0.45999999999999985
11874,,,0.7644,1,5,0.45999999999999985
11875,,,0.6307,1,5,0.45999999999999985
11876,,,0.6022,1,5,0.45999999999999985
11877,,,0.6647,1,5,0.45999999999999985
11878,,,0.6824,1,5,0.45999999999999985
11879,,,0.5318,1,5,0.45999999999999985
11880,,,0.6429,0,5,0.46999999999999986
11881,,,0.7309,0,5,0.46999999999999986
11882,,,0.8359,0,5,0.46999999999999986
11883,,,0.5649,0,5,0.46999999999999986
11884,,,0.8471,0,5,0.46999999999999986
11885,,,0.5667,0,5,0.46999999999999986
11886,,,0.6765,0,5,0.46999999999999986
11887,,,0.6489,0,5,0.46999999999999986
11888,,,0.7531,0,5,0.46999999999999986
11889,,,0.6478,0,5,0.46999999999999986
11890,,,0.6749,0,5,0.46999999999999986
11891,,,0.9303,0,5,0.46999999999999986
11892,,,0.3646,0,5,0.46999999999999986
11893,,,0.7588,0,5,0.46999999999999986
11894,,,0.5899,0,5,0.46999999999999986
11895,,,0.5677,0,5,0.46999999999999986
11896,,,0.5541,0,5,0.46999999999999986
11897,,,0.9215,0,5,0.46999999999999986
11898,,,0.7507,0,5,0.46999999999999986
11899,,,0.7496,0,5,0.46999999999999986
11900,,,0.6452,0,5,0.46999999999999986
11901,,,0.9338,0,5,0.46999999999999986
11902,,,0.7541,0,5,0.46999999999999986
11903,,,0.6709,0,5,0.46999999999999986
11904,,,0.5674,0,5,0.46999999999999986
11905,,,0.7356,0,5,0.46999999999999986
11906,,,0.8412,0,5,0.46999999999999986
11907,,,0.8534,0,5,0.46999999999999986
11908,,,0.7355,0,5,0.46999999999999986
11909,,,0.5538,0,5,0.46999999999999986
11910,,,0.808,0,5,0.46999999999999986
11911,,,0.8467,0,5,0.46999999999999986
11912,,,0.6739,0,5,0.46999999999999986
11913,,,0.6492,0,5,0.46999999999999986
11914,,,0.8267,0,5,0.46999999999999986
11915,,,0.7511,0,5,0.46999999999999986
11916,,,0.5736,0,5,0.46999999999999986
11917,,,0.935,0,5,0.46999999999999986
11918,,,0.7561,0,5,0.46999999999999986
11919,,,0.6572,0,5,0.46999999999999986
11920,,,0.636,0,5,0.46999999999999986
11921,,,0.7539,0,5,0.46999999999999986
11922,,,0.6665,0,5,0.46999999999999986
11923,,,0.7496,0,5,0.46999999999999986
11924,,,0.8593,0,5,0.46999999999999986
11925,,,0.8424,0,5,0.46999999999999986
11926,,,0.5775,0,5,0.46999999999999986
11927,,,0.7632,0,5,0.46999999999999986
11928,,,0.8324,0,5,0.46999999999999986
11929,,,0.3699,0,5,0.46999999999999986
11930,,,0.8313,0,5,0.46999999999999986
11931,,,0.6736,0,5,0.46999999999999986
11932,,,0.4012,0,5,0.46999999999999986
11933,,,0.6661,0,5,0.46999999999999986
11934,,,0.8309,0,5,0.46999999999999986
11935,,,0.7668,0,5,0.46999999999999986
11936,,,0.6773,0,5,0.46999999999999986
11937,,,0.5722,0,5,0.46999999999999986
11938,,,0.8366,0,5,0.46999999999999986
11939,,,0.6744,0,5,0.46999999999999986
11940,,,0.7571,0,5,0.46999999999999986
11941,,,0.577,0,5,0.46999999999999986
11942,,,0.6825,0,5,0.46999999999999986
11943,,,0.6666,0,5,0.46999999999999986
11944,,,0.75,0,5,0.46999999999999986
11945,,,0.8421,0,5,0.46999999999999986
11946,,,0.6482,0,5,0.46999999999999986
11947,,,0.8566,0,5,0.46999999999999986
11948,,,0.4,0,5,0.46999999999999986
11949,,,0.8454,0,5,0.46999999999999986
11950,,,0.5884,0,5,0.46999999999999986
11951,,,0.5527,0,5,0.46999999999999986
11952,,,0.4742,0,5,0.46999999999999986
11953,,,0.6579,0,5,0.46999999999999986
11954,,,0.846,0,5,0.46999999999999986
11955,,,0.6434,0,5,0.46999999999999986
11956,,,0.7531,0,5,0.46999999999999986
11957,,,0.7573,0,5,0.46999999999999986
11958,,,0.8419,0,5,0.46999999999999986
11959,,,0.8473,0,5,0.46999999999999986
11960,,,0.5771,0,5,0.46999999999999986
11961,,,0.6631,0,5,0.46999999999999986
11962,,,0.7612,0,5,0.46999999999999986
11963,,,0.6566,0,5,0.46999999999999986
11964,,,0.6327,0,5,0.46999999999999986
11965,,,0.7582,0,5,0.46999999999999986
11966,,,0.5771,0,5,0.46999999999999986
11967,,,0.6569,0,5,0.46999999999999986
11968,,,0.479,0,5,0.46999999999999986
11969,,,0.4769,0,5,0.46999999999999986
11970,,,0.6698,1,5,0.46999999999999986
11971,,,0.7894,1,5,0.46999999999999986
11972,,,0.4832,1,5,0.46999999999999986
11973,,,0.7648,1,5,0.46999999999999986
11974,,,0.6696,1,5,0.46999999999999986
11975,,,0.7972,1,5,0.46999999999999986
11976,,,0.7447,1,5,0.46999999999999986
11977,,,0.5645,1,5,0.46999999999999986
11978,,,0.9206,1,5,0.46999999999999986
11979,,,0.5807,1,5,0.46999999999999986
11980,,,0.7702,1,5,0.46999999999999986
11981,,,0.8219,1,5,0.46999999999999986
11982,,,0.6663,1,5,0.46999999999999986
11983,,,0.9146,1,5,0.46999999999999986
11984,,,0.9279,1,5,0.46999999999999986
11985,,,0.6806,1,5,0.46999999999999986
11986,,,0.709,1,5,0.46999999999999986
11987,,,0.7153,1,5,0.46999999999999986
11988,,,0.8483,1,5,0.46999999999999986
11989,,,0.8278,1,5,0.46999999999999986
11990,,,0.4089,1,5,0.46999999999999986
11991,,,0.9061,1,5,0.46999999999999986
11992,,,0.624,1,5,0.46999999999999986
11993,,,0.6419,1,5,0.46999999999999986
11994,,,0.5698,1,5,0.46999999999999986
11995,,,0.9275,1,5,0.46999999999999986
11996,,,0.936,1,5,0.46999999999999986
11997,,,0.6556,1,5,0.46999999999999986
11998,,,0.9193,1,5,0.46999999999999986
11999,,,0.7006,1,5,0.46999999999999986
12000,,,0.7484,1,5,0.46999999999999986
12001,,,0.735,1,5,0.46999999999999986
12002,,,0.7039,1,5,0.46999999999999986
12003,,,0.7022,1,5,0.46999999999999986
12004,,,0.7274,1,5,0.46999999999999986
12005,,,0.6908,1,5,0.46999999999999986
12006,,,0.6703,1,5,0.46999999999999986
12007,,,0.822,1,5,0.46999999999999986
12008,,,0.6517,1,5,0.46999999999999986
12009,,,0.7431,1,5,0.46999999999999986
12010,,,0.644,1,5,0.46999999999999986
12011,,,0.684,1,5,0.46999999999999986
12012,,,0.6391,1,5,0.46999999999999986
12013,,,0.815,1,5,0.46999999999999986
12014,,,0.9303,1,5,0.46999999999999986
12015,,,0.5973,1,5,0.46999999999999986
12016,,,0.9205,1,5,0.46999999999999986
12017,,,0.6242,1,5,0.46999999999999986
12018,,,0.6689,1,5,0.46999999999999986
12019,,,0.6519,1,5,0.46999999999999986
12020,,,0.6769,1,5,0.46999999999999986
12021,,,0.7047,1,5,0.46999999999999986
12022,,,0.7483,1,5,0.46999999999999986
12023,,,0.9094,1,5,0.46999999999999986
12024,,,0.7211,1,5,0.46999999999999986
12025,,,0.9295,1,5,0.46999999999999986
12026,,,0.8212,1,5,0.46999999999999986
12027,,,0.5823,1,5,0.46999999999999986
12028,,,0.8495,1,5,0.46999999999999986
12029,,,0.832,1,5,0.46999999999999986
12030,,,0.8418,1,5,0.46999999999999986
12031,,,0.3556,1,5,0.46999999999999986
12032,,,0.8444,1,5,0.46999999999999986
12033,,,0.5515,1,5,0.46999999999999986
12034,,,0.8328,1,5,0.46999999999999986
12035,,,0.6915,1,5,0.46999999999999986
12036,,,0.7344,1,5,0.46999999999999986
12037,,,0.7283,1,5,0.46999999999999986
12038,,,0.4036,1,5,0.46999999999999986
12039,,,0.794,1,5,0.46999999999999986
12040,,,0.6533,1,5,0.46999999999999986
12041,,,0.6398,1,5,0.46999999999999986
12042,,,0.8272,1,5,0.46999999999999986
12043,,,0.7823,1,5,0.46999999999999986
12044,,,0.7642,1,5,0.46999999999999986
12045,,,0.7519,1,5,0.46999999999999986
12046,,,0.6286,1,5,0.46999999999999986
12047,,,0.9192,1,5,0.46999999999999986
12048,,,0.6683,1,5,0.46999999999999986
12049,,,0.7995,1,5,0.46999999999999986
12050,,,0.7392,1,5,0.46999999999999986
12051,,,0.9331,1,5,0.46999999999999986
12052,,,0.779,1,5,0.46999999999999986
12053,,,0.6884,1,5,0.46999999999999986
12054,,,0.676,1,5,0.46999999999999986
12055,,,0.7558,1,5,0.46999999999999986
12056,,,0.5789,1,5,0.46999999999999986
12057,,,0.6111,1,5,0.46999999999999986
12058,,,0.7381,1,5,0.46999999999999986
12059,,,0.8894,1,5,0.46999999999999986
12060,,,0.8222,0,5,0.47999999999999976
12061,,,0.4963,0,5,0.47999999999999976
12062,,,0.8478,0,5,0.47999999999999976
12063,,,0.7492,0,5,0.47999999999999976
12064,,,0.7992,0,5,0.47999999999999976
12065,,,0.842,0,5,0.47999999999999976
12066,,,0.7555,0,5,0.47999999999999976
12067,,,0.8319,0,5,0.47999999999999976
12068,,,0.6698,0,5,0.47999999999999976
12069,,,0.7296,0,5,0.47999999999999976
12070,,,0.5438,0,5,0.47999999999999976
12071,,,0.6802,0,5,0.47999999999999976
12072,,,0.6806,0,5,0.47999999999999976
12073,,,0.5366,0,5,0.47999999999999976
12074,,,0.5815,0,5,0.47999999999999976
12075,,,0.7417,0,5,0.47999999999999976
12076,,,0.7556,0,5,0.47999999999999976
12077,,,0.841,0,5,0.47999999999999976
12078,,,0.7687,0,5,0.47999999999999976
12079,,,0.4939,0,5,0.47999999999999976
12080,,,0.489,0,5,0.47999999999999976
12081,,,0.562,0,5,0.47999999999999976
12082,,,0.6687,0,5,0.47999999999999976
12083,,,0.7654,0,5,0.47999999999999976
12084,,,0.4931,0,5,0.47999999999999976
12085,,,0.8243,0,5,0.47999999999999976
12086,,,0.382,0,5,0.47999999999999976
12087,,,0.4683,0,5,0.47999999999999976
12088,,,0.8373,0,5,0.47999999999999976
12089,,,0.6412,0,5,0.47999999999999976
12090,,,0.741,0,5,0.47999999999999976
12091,,,0.8038,0,5,0.47999999999999976
12092,,,0.7282,0,5,0.47999999999999976
12093,,,0.8422,0,5,0.47999999999999976
12094,,,0.6648,0,5,0.47999999999999976
12095,,,0.662,0,5,0.47999999999999976
12096,,,0.7327,0,5,0.47999999999999976
12097,,,0.9263,0,5,0.47999999999999976
12098,,,0.7557,0,5,0.47999999999999976
12099,,,0.7224,0,5,0.47999999999999976
12100,,,0.7557,0,5,0.47999999999999976
12101,,,0.6416,0,5,0.47999999999999976
12102,,,0.8433,0,5,0.47999999999999976
12103,,,0.7477,0,5,0.47999999999999976
12104,,,0.6498,0,5,0.47999999999999976
12105,,,0.7208,0,5,0.47999999999999976
12106,,,0.5648,0,5,0.47999999999999976
12107,,,0.4707,0,5,0.47999999999999976
12108,,,0.7598,0,5,0.47999999999999976
12109,,,0.909,0,5,0.47999999999999976
12110,,,0.7514,0,5,0.47999999999999976
12111,,,0.5567,0,5,0.47999999999999976
12112,,,0.9264,0,5,0.47999999999999976
12113,,,0.6742,0,5,0.47999999999999976
12114,,,0.764,0,5,0.47999999999999976
12115,,,0.9302,0,5,0.47999999999999976
12116,,,0.7585,0,5,0.47999999999999976
12117,,,0.5653,0,5,0.47999999999999976
12118,,,0.8358,0,5,0.47999999999999976
12119,,,0.7445,0,5,0.47999999999999976
12120,,,0.5397,0,5,0.47999999999999976
12121,,,0.6668,0,5,0.47999999999999976
12122,,,0.7461,0,5,0.47999999999999976
12123,,,0.8487,0,5,0.47999999999999976
12124,,,0.6849,0,5,0.47999999999999976
12125,,,0.8347,0,5,0.47999999999999976
12126,,,0.644,0,5,0.47999999999999976
12127,,,0.6576,0,5,0.47999999999999976
